Sales_ID,Customer_ID,Material Number,Sales Quantity,Sales Value,Sales Org Region,Credit_ID
1893c32c-90c1,4479363,021-CIDEZYME-01,20,2100,MX,e15574b0-1779
913e3d56-ff70,4576258,016-AEROFLEX-01,20,8080,MX,2038eee0-8645
71287ed0-dc16,1850761,014-VERISURE-BD,7,5558,EC,0b8dfc31-eef2
b1e0d54b-ff53,329226,016-AEROFLEX-01,15,6060,MX,4894b0b3-8bbe
dfc46476-edd6,9684670,014-VERISURE-BD,19,15086,CL,408b2eb4-8571
abdf75af-457b,1175838,021-CIDEZYME-01,9,945,CL,35d90c9e-0ca4
22eeba18-8e6d,2299803,014-VERISURE-BD,14,11116,MX,6447500b-2d2c
25428ba1-e992,300382,019-CIDEX-01,7,4634,CO,393e69fc-b080
e1cde9aa-de59,3238727,011-BIOTRACE-PRO,2,1488,BR,d52fd90a-497d
46fa0c0b-807c,8788104,003-100S-01,20,15680,UY,0e69e2d7-07ab
eb361a7b-e607,2119860,015-VERISURE-MI,6,3084,CL,9e0190d7-9e02
ba987369-b621,4096154,016-AEROFLEX-01,19,7676,CL,d8f28cc6-9e8d
5a3557b1-4581,5703866,021-CIDEZYME-01,4,420,EC,f36456fc-0620
2c88b26f-d1bb,6897475,003-100S-01,13,10192,CL,3c45cb97-9318
f71c1699-af47,2767285,004-APTITR-01,1,429,PE,c4465b62-c707
c470cac8-2dde,6114504,001-100NX-01,5,4090,BR,b90244d9-6766
3f2b3166-ee33,3279209,008-CASSETTE-01,13,10205,CL,26c05078-045b
e6d55d33-cc30,344863,003-100S-01,18,14112,MX,8315daea-689f
37e70358-ad2f,6115565,006-TRAYMAT-01,16,14256,CL,77bc798c-1df9
10c7fc22-8f90,641919,015-VERISURE-MI,8,4112,UY,f83c6553-2083
8169c2e4-0773,4333640,014-VERISURE-BD,13,10322,EC,ef1a6f99-fe87
dd651dde-8347,219471,003-100S-01,15,11760,UY,c3c58d10-ec15
9d1ceef7-a5ca,7089279,009-CCB-01,5,3205,BR,d859f782-a72d
de60fa0e-c4f5,2767285,006-TRAYMAT-01,6,5346,BR,c4465b62-c707
9e81a7a8-cddd,9572577,017-EVOTECH-01,14,12908,BR,17db79ec-5681
866d47ed-96d8,8372547,009-CCB-01,1,641,EC,68d96080-b60d
ea8b553e-7a0c,9719447,007-TYVEK-01,6,2586,UY,91706d68-08ad
0dfdb1df-a68e,2320138,006-TRAYMAT-01,14,12474,PR,4d12e608-ef00
9bfe84ed-9bdb,2027738,015-VERISURE-MI,7,3598,PE,9a66fbb9-f081
6cc32446-82ec,1865071,008-CASSETTE-01,6,4710,BR,55d61cf8-5c22
2e49b580-8159,5649845,019-CIDEX-01,14,9268,CO,bb356cd0-de8f
07156cc7-a02c,3270844,014-VERISURE-BD,9,7146,UY,8d94792f-fe12
f8a3b7cc-cf54,6114504,013-SEALSURE-01,1,148,UY,b90244d9-6766
4a0c8443-4acb,7198845,001-100NX-01,20,16360,MX,aecf9663-5e28
5726e2b6-7a33,2891051,002-NX-01,6,3630,PA,25d7a24a-69a3
88af8a96-380b,8615335,006-TRAYMAT-01,8,7128,PA,f4d7de43-60cd
e189119d-1121,207382,005-APTITRH-01,20,260,EC,2a440605-6e6c
5b3a42df-669f,919792,005-APTITRH-01,4,52,BR,d14cf84a-5acb
2acdba6e-773d,7059823,008-CASSETTE-01,6,4710,MX,dd8c3926-7cec
bb2e2400-7b0f,690878,017-EVOTECH-01,18,16596,BR,718ecc4f-6594
e9aaeb8b-8bd1,7406785,001-100NX-01,3,2454,BR,4c41732c-27bf
e33609a6-86e7,7786827,007-TYVEK-01,13,5603,MX,310b5804-69e7
d1f786d3-b1df,3765762,008-CASSETTE-01,17,13345,MX,a645ff78-9398
9993f892-9229,3505113,018-ENZOL-01,7,6650,PE,ca668518-e482
18adabc5-9d64,9977877,015-VERISURE-MI,16,8224,CL,402f1711-cdf5
82018e8a-8247,9161736,008-CASSETTE-01,8,6280,PA,b13d8ac1-0b0c
3391364e-175f,1521016,018-ENZOL-01,5,4750,CL,3a2e68dc-1567
4bd7ab01-55ef,6354037,010-VELOCITY-01,16,3904,MX,72b2d6ef-35a6
ee167680-710a,4915734,013-SEALSURE-01,13,1924,EC,7ff9435e-3d55
54098121-09bc,1604021,001-100NX-01,6,4908,MX,17b98f5c-0302
26d1e30e-2103,2061362,007-TYVEK-01,4,1724,CL,41745e64-992d
34a97bef-6a76,3942541,001-100NX-01,19,15542,PR,4931f56a-43e4
6f941ce2-494f,9574122,018-ENZOL-01,1,950,PR,ecc23a8d-1971
1d33acff-4b57,867911,008-CASSETTE-01,19,14915,PA,7139d59b-9781
326aed4b-0da4,3942541,008-CASSETTE-01,10,7850,CO,4931f56a-43e4
248248d7-01bf,9450675,006-TRAYMAT-01,19,16929,EC,c05b1bbd-23a9
ae428ca9-e95f,4006895,008-CASSETTE-01,19,14915,BR,e683fa32-ac92
924c4f54-e713,7067979,012-BIOTRACE-MINI,16,2176,UY,64d7a5ab-623e
49442879-5f77,5508273,019-CIDEX-01,4,2648,MX,10336b46-82d1
6c335fb1-933c,461205,003-100S-01,10,7840,PR,535e5dd4-eb45
29735d9a-7b94,6895039,021-CIDEZYME-01,17,1785,CO,16b75939-4cb4
6d29762d-83c3,2923493,016-AEROFLEX-01,20,8080,EC,849b034e-069d
43648d71-e8aa,8923846,001-100NX-01,14,11452,EC,c4bb208f-479d
2e3fd859-59d9,1032681,018-ENZOL-01,12,11400,PR,bdf41f5c-6ee7
eb907d0b-72b6,5905910,004-APTITR-01,16,6864,UY,8d91e3f1-3ea8
5d2d13de-1c98,4404353,020-CIDEX-TS-01,10,160,CO,45f8ad6c-490b
a7cc426b-84e6,6391184,008-CASSETTE-01,4,3140,PE,3330dea8-8383
3fecd2fa-dc43,7540028,021-CIDEZYME-01,5,525,UY,55e38d30-8b2f
f5055fd5-792f,3180252,010-VELOCITY-01,20,4880,CL,955efcb9-bc4b
0acae6d0-92e3,8586170,021-CIDEZYME-01,18,1890,EC,4f226a71-98cc
e4c45eac-b7bc,9618998,019-CIDEX-01,4,2648,CO,7e7918d2-872e
d7f29437-b67b,1556926,021-CIDEZYME-01,4,420,PR,7d2303d1-921c
393387d5-1a4d,7657793,017-EVOTECH-01,6,5532,EC,b75c9af8-f241
ee39cd8f-c6dd,1067819,009-CCB-01,10,6410,UY,93b52d48-1ca4
de68b13a-fd95,5925527,015-VERISURE-MI,17,8738,BR,5f0280b3-8526
d1747c48-e067,6895039,011-BIOTRACE-PRO,5,3720,BR,16b75939-4cb4
27567d60-998f,9571918,001-100NX-01,20,16360,EC,d1d71930-67bc
0399b7f2-656c,4066035,014-VERISURE-BD,17,13498,CO,237fc6c2-b21b
0eb6041a-a05d,5212906,003-100S-01,20,15680,CO,6b41e626-d0bd
3c337f75-3ca3,3418456,012-BIOTRACE-MINI,1,136,CL,5cf922f7-0cb4
794da9aa-8c40,9300980,005-APTITRH-01,13,169,CL,493b45c5-f364
efebb1aa-8b20,1617893,006-TRAYMAT-01,3,2673,PR,40d5e683-af73
8575b1df-d149,4032522,009-CCB-01,14,8974,BR,66e13b89-cec8
4c0ab129-0491,561140,015-VERISURE-MI,5,2570,PR,daf947ca-85b8
e5c904f4-246a,2658528,007-TYVEK-01,8,3448,CO,36c0d542-60b4
bd3e22d2-b118,2946661,001-100NX-01,3,2454,CL,6a6675f8-9bee
32c09613-1757,2981316,005-APTITRH-01,5,65,UY,1ca393a3-20aa
796695e6-54a8,9288693,019-CIDEX-01,1,662,MX,ef48952d-81c7
9ea1be56-e0a5,3436750,020-CIDEX-TS-01,20,320,MX,a9eab57b-618f
82687fe0-2c49,5508273,005-APTITRH-01,11,143,PA,10336b46-82d1
fedcab8c-5d3a,6829641,019-CIDEX-01,3,1986,EC,52e2d2e0-cf5a
96ef8ec3-830d,8502873,020-CIDEX-TS-01,7,112,PE,2a72f721-86ad
c82d5e09-fe07,2685272,008-CASSETTE-01,13,10205,PE,a66ee946-299c
b6d8a335-328c,3697592,016-AEROFLEX-01,16,6464,UY,85374400-1b33
4a2f483f-08de,9816085,015-VERISURE-MI,10,5140,PA,99c4c83c-4067
e3578662-fa3f,5212021,020-CIDEX-TS-01,9,144,BR,6dad0197-e089
2216a72a-4bee,867911,001-100NX-01,10,8180,UY,7139d59b-9781
cb2b6d9d-c898,8114432,009-CCB-01,2,1282,UY,fdec4175-c724
5e11a6f6-8527,9850821,002-NX-01,14,8470,MX,83a0ac4a-8411
e8ca6713-1566,5194664,011-BIOTRACE-PRO,4,2976,PE,350eab52-2925
3f355d61-821f,9187241,010-VELOCITY-01,11,2684,BR,d06e5846-7673
85841aa0-105a,2498308,005-APTITRH-01,4,52,EC,d397592f-9ab1
03db2d26-3a73,5106153,001-100NX-01,20,16360,EC,1a552737-94e3
4f713351-20af,8419383,010-VELOCITY-01,13,3172,MX,a0b62434-3818
c3999d15-5ec7,6436469,011-BIOTRACE-PRO,5,3720,PA,ef665f67-de9d
a1f9d753-aa60,1156318,021-CIDEZYME-01,15,1575,EC,81f95182-6bf5
518ad98b-e3d3,2653416,021-CIDEZYME-01,8,840,PA,83f4bf3d-0f5b
55dfbba9-d5d1,7350506,011-BIOTRACE-PRO,20,14880,PE,1ee066b9-6f57
186f4069-4749,9684888,002-NX-01,6,3630,CO,f620f72f-8441
b17b1640-53ec,7949612,012-BIOTRACE-MINI,3,408,UY,6b4c7620-08b3
8ce3de7b-b70a,1988870,002-NX-01,17,10285,PR,d8f57703-d062
6d748a54-d11d,7399886,006-TRAYMAT-01,18,16038,BR,9bfc51c5-e821
dd694b3b-04e2,3677495,005-APTITRH-01,11,143,CL,34ce4849-1729
1c64f5d5-e8f9,4550384,012-BIOTRACE-MINI,9,1224,CL,ed9222c6-28a0
22285b6d-766f,8062010,012-BIOTRACE-MINI,15,2040,UY,eea8c7f1-9634
debf27a7-d705,3432570,020-CIDEX-TS-01,18,288,UY,06fbdd49-a23c
4b6a3076-f924,5810697,010-VELOCITY-01,15,3660,UY,67d137f8-f8f2
d4eb0372-19e7,3383599,006-TRAYMAT-01,17,15147,BR,17055f2c-ddfa
8590b9d5-77d5,4512162,018-ENZOL-01,5,4750,PE,98673a6d-d7b5
371a1d16-5814,8031572,010-VELOCITY-01,11,2684,CO,a2fa3ac5-20d8
9cb9091c-7b20,6301272,007-TYVEK-01,12,5172,UY,34fa9fc2-0aa0
aeba5671-c299,2212584,006-TRAYMAT-01,16,14256,PR,9a4551c3-06f4
914fa8d6-ee56,9928781,002-NX-01,3,1815,CO,8aa8767a-0f74
110b5030-d566,4311939,010-VELOCITY-01,18,4392,BR,216c46ac-ca45
b8094dfb-de6d,3942541,016-AEROFLEX-01,10,4040,UY,4931f56a-43e4
b9cd8b43-2bb6,8616392,002-NX-01,19,11495,BR,71ab5295-560f
ff542912-23ef,690878,019-CIDEX-01,11,7282,CO,718ecc4f-6594
094da68f-9e7c,3942541,011-BIOTRACE-PRO,2,1488,PA,4931f56a-43e4
fcc70536-0c9b,4938125,012-BIOTRACE-MINI,20,2720,PA,0d4e3c38-f735
9819991a-d548,9244209,008-CASSETTE-01,17,13345,EC,9eaa22ae-87b4
31d1a8e1-887d,1545127,002-NX-01,8,4840,CL,59ec5ffa-d8cb
2450c0ea-9d06,2119860,018-ENZOL-01,2,1900,PA,9e0190d7-9e02
42d5d541-c288,8037268,007-TYVEK-01,1,431,MX,dfec5d3c-937c
385ded6f-c833,3942541,010-VELOCITY-01,4,976,PA,4931f56a-43e4
4aa8488e-a628,4269768,002-NX-01,13,7865,PE,0bb0b50f-4212
bb87cb2b-af15,2035920,004-APTITR-01,17,7293,UY,d5b4f071-3997
12ea1645-845e,9483867,001-100NX-01,19,15542,PE,d359a6ce-9ac9
8abc04e7-6bce,8951931,002-NX-01,7,4235,EC,573dd8b2-e088
53c82f67-31a1,4892857,020-CIDEX-TS-01,4,64,MX,a04d5fd7-6295
8d9b53d6-069f,7399886,010-VELOCITY-01,9,2196,PA,9bfc51c5-e821
0b81af26-87c8,3435990,014-VERISURE-BD,7,5558,UY,121880bc-0fc9
c6ea670a-032b,8478134,017-EVOTECH-01,13,11986,MX,2f6e6af7-f883
dc08a97c-a080,7321922,016-AEROFLEX-01,3,1212,MX,781064d0-e502
ef24a2c7-5fe2,2040302,015-VERISURE-MI,15,7710,PE,4a16c705-9537
9bf3b6ac-5824,3251362,015-VERISURE-MI,11,5654,CL,d3f57242-f42f
08a8820c-3905,9655134,008-CASSETTE-01,4,3140,CO,83b08197-c6d1
5c256b8f-d3db,5736596,020-CIDEX-TS-01,15,240,CL,b7cded5c-1487
31c98a32-569d,8846031,021-CIDEZYME-01,6,630,CL,2aea0e64-f804
39173fe6-cc66,9411156,003-100S-01,13,10192,CO,24e782c6-1261
518e4bc5-d93f,1600082,009-CCB-01,9,5769,PA,71587a0b-551e
7159bb0c-c843,4000238,017-EVOTECH-01,20,18440,MX,bc2cc41c-93a5
07143dec-5a57,6451030,013-SEALSURE-01,14,2072,MX,7d2491e9-3445
ca2264e3-3b92,5908375,001-100NX-01,2,1636,CL,2d3a4c65-077a
b780900f-5f8a,7664101,013-SEALSURE-01,7,1036,CL,b2541725-c5fc
428311ef-6cc0,1526704,005-APTITRH-01,2,26,BR,a9688921-3eeb
0fd8a444-2985,7365479,005-APTITRH-01,13,169,CO,3443f948-3f6f
151b853d-637d,9510202,008-CASSETTE-01,16,12560,PE,72c1266c-ad59
e3fbf306-901c,9510202,001-100NX-01,1,818,MX,72c1266c-ad59
80716267-019f,5886720,020-CIDEX-TS-01,18,288,PE,a9ef6dc6-00c6
658e4253-20b9,3696553,009-CCB-01,10,6410,UY,bdfa7399-971c
51bafdb4-8f53,6895378,016-AEROFLEX-01,19,7676,PA,35092eff-d881
dbc30660-a33a,2508238,002-NX-01,6,3630,CL,576707c9-da22
f2251e80-171f,1032681,014-VERISURE-BD,9,7146,BR,bdf41f5c-6ee7
fa6df168-dbff,1747208,013-SEALSURE-01,13,1924,BR,807c1584-0e4f
88f1cda7-3b9a,2689340,001-100NX-01,11,8998,UY,92cb7691-4705
ee91d7ea-4bcb,6114504,007-TYVEK-01,10,4310,PA,b90244d9-6766
fccd75e0-746e,835179,004-APTITR-01,2,858,PA,1823b5fa-c937
f87b45d4-2584,8891400,014-VERISURE-BD,5,3970,EC,b3286e14-1bba
63e8d9a7-e705,8852260,010-VELOCITY-01,10,2440,CL,0f459313-3c96
f32fb9b3-0f1d,2567586,013-SEALSURE-01,9,1332,CO,de5505b9-a258
5d7e9284-4181,7540028,007-TYVEK-01,7,3017,CO,55e38d30-8b2f
1d5dea58-df49,5402165,011-BIOTRACE-PRO,10,7440,PR,a8d55235-50c1
3a925af8-c07c,5666995,005-APTITRH-01,3,39,PA,6968b486-7cab
d5916a7a-91ec,344863,011-BIOTRACE-PRO,19,14136,PE,8315daea-689f
ac8105b0-e8df,8909505,012-BIOTRACE-MINI,3,408,UY,71c89583-6e94
9b00213b-e490,8698565,001-100NX-01,1,818,BR,9c31e424-8199
bccbf63e-1d4b,413171,007-TYVEK-01,10,4310,CL,e5450404-ba61
9bc1c240-408c,9201437,018-ENZOL-01,6,5700,UY,958b3026-253d
5de4d2ea-0ea9,1837454,017-EVOTECH-01,6,5532,MX,2a7f10cc-9d81
2cc86137-3f9b,7117281,017-EVOTECH-01,1,922,EC,327e762b-4d09
5dec962e-f33c,7101285,012-BIOTRACE-MINI,18,2448,BR,bef7d288-c93f
504acc6a-1785,6171891,015-VERISURE-MI,19,9766,UY,15b454dd-b646
d3e6be75-882d,4654916,007-TYVEK-01,12,5172,UY,2448a903-41a1
129d763a-8deb,2134484,016-AEROFLEX-01,18,7272,EC,6d594ff4-119c
4dbc562b-f391,2299803,010-VELOCITY-01,1,244,UY,6447500b-2d2c
0d7e13ad-1ed4,2829350,021-CIDEZYME-01,6,630,BR,ef45ef4c-7b94
62389dfe-056f,4393459,008-CASSETTE-01,3,2355,MX,4bd43502-24eb
d29756e7-7d2d,6446438,017-EVOTECH-01,6,5532,BR,4e812c66-bd30
37bc1545-fa93,2172698,018-ENZOL-01,10,9500,EC,63abd32f-955a
b16cdecf-2b5c,3419982,003-100S-01,16,12544,MX,1fcce223-1216
3e1e8d5f-9fac,2628952,007-TYVEK-01,13,5603,CO,0268a95b-1182
f5b5961c-4a08,8983788,018-ENZOL-01,13,12350,CL,6d75f432-caa8
6850d655-ead3,8919357,007-TYVEK-01,11,4741,PA,68d66705-3c6d
54e8bc82-27bb,1863493,020-CIDEX-TS-01,3,48,CO,5cbcfaf8-daef
c8aa0a85-4444,6172994,008-CASSETTE-01,10,7850,BR,63b82430-ff1f
c4527810-537e,4032522,008-CASSETTE-01,16,12560,MX,66e13b89-cec8
bf7bb1be-e941,890326,019-CIDEX-01,7,4634,CL,47a5a666-48aa
dd136151-7502,1449250,017-EVOTECH-01,8,7376,CL,c5ccf9af-78e1
061b93be-08b8,404296,021-CIDEZYME-01,1,105,EC,c5678fc5-0fbc
23a0912c-07ce,7756306,021-CIDEZYME-01,20,2100,EC,f237fc0c-1f19
7fcbe693-eea4,1686423,015-VERISURE-MI,10,5140,EC,784aaeb5-ee90
754bee8b-d7c0,8478134,003-100S-01,1,784,PE,2f6e6af7-f883
57f94dac-56d8,3536661,008-CASSETTE-01,15,11775,BR,18559fde-ce13
156344ba-fd97,3743344,005-APTITRH-01,7,91,PR,faf7f3a0-57f0
f773a658-e482,7903106,007-TYVEK-01,6,2586,UY,2947103a-b406
175cdb80-cb43,2097760,019-CIDEX-01,11,7282,PA,7e3becda-a6da
3ff5cdc9-c374,7433760,014-VERISURE-BD,11,8734,EC,43205b15-9025
63719e08-f7d1,7189055,001-100NX-01,8,6544,PA,469756aa-6655
ddc92c55-277f,6895378,010-VELOCITY-01,12,2928,PE,35092eff-d881
0bf7bcfa-8267,1149406,016-AEROFLEX-01,8,3232,PA,a4dc0a08-6f09
db80f283-cfbb,6215896,019-CIDEX-01,15,9930,BR,e06108a8-433d
2fe7509f-c39c,8279437,018-ENZOL-01,8,7600,MX,f29aea4b-442a
51e0018c-4e62,2455236,017-EVOTECH-01,11,10142,PR,c0a3786e-664a
7380f40b-b39d,8616207,004-APTITR-01,15,6435,PR,ad7c59b8-c9f3
248e1ad9-b4ae,4892857,001-100NX-01,16,13088,UY,a04d5fd7-6295
ac619091-82a2,1486017,010-VELOCITY-01,19,4636,EC,ca18e3ba-7a64
3f63ac54-fc17,2733660,007-TYVEK-01,9,3879,PA,deaa705e-018f
f242568f-7095,9977877,005-APTITRH-01,7,91,PE,402f1711-cdf5
653f7959-4d51,544408,012-BIOTRACE-MINI,9,1224,MX,f51b888b-c0bd
ce358e5a-c3b4,4032522,020-CIDEX-TS-01,1,16,PR,66e13b89-cec8
65eab110-7404,6301272,021-CIDEZYME-01,2,210,CO,34fa9fc2-0aa0
8b38437b-aa9b,4662625,003-100S-01,16,12544,PR,8edf52a2-bfd1
d0dba5dd-079c,4992060,010-VELOCITY-01,14,3416,MX,34dbae8c-e25d
f5b2dc1f-1830,8152182,011-BIOTRACE-PRO,20,14880,BR,bd4c8195-533d
ebf4833c-5b5e,2119860,013-SEALSURE-01,10,1480,PA,9e0190d7-9e02
b2637cbf-689e,845404,006-TRAYMAT-01,16,14256,CL,cd91374d-998d
f0ff3011-4d66,7969296,008-CASSETTE-01,15,11775,PE,00475455-0a19
175a90f9-d4c3,6310933,001-100NX-01,14,11452,UY,0ac1b29a-ae53
9117911e-64b2,2019824,014-VERISURE-BD,1,794,CO,53febac8-bbae
ba1967df-4220,8257150,014-VERISURE-BD,17,13498,EC,c20e972e-f063
871f51e1-f3fa,8718127,003-100S-01,8,6272,EC,5b9a19c0-d65c
84d01434-0095,3186475,007-TYVEK-01,14,6034,EC,d1a407ce-03de
532da9b9-7a06,7230661,013-SEALSURE-01,13,1924,CO,49c210fb-1359
4f2b8bea-f3cd,5772252,014-VERISURE-BD,18,14292,MX,650bb1e8-e88b
859b1a13-50a8,3942541,020-CIDEX-TS-01,5,80,UY,4931f56a-43e4
8092289b-d7b5,388930,013-SEALSURE-01,16,2368,PR,bc7d163b-f611
e1b6ba1d-4d31,9205008,019-CIDEX-01,4,2648,CL,a875b419-3810
8d0694f6-cda8,9826394,001-100NX-01,15,12270,UY,0799e274-7f46
32aa0be8-3a26,9541282,012-BIOTRACE-MINI,17,2312,CL,11a64ecb-f4c6
ae15fb76-cb36,6672490,014-VERISURE-BD,17,13498,PE,c4a91410-f3af
42eabcfb-d5da,7470314,004-APTITR-01,20,8580,MX,028af7da-d954
1fd12f86-b96c,5221055,008-CASSETTE-01,12,9420,PE,49e9c1c6-d6ba
f77e32ac-55f1,9571918,002-NX-01,6,3630,MX,d1d71930-67bc
e8c30016-4e03,6525921,007-TYVEK-01,2,862,PA,55eaa0c3-2d3e
b9140bc6-71ee,1852986,009-CCB-01,18,11538,PR,da1ac6e5-c721
8565cc04-e504,4156553,001-100NX-01,3,2454,BR,f68a622f-95e9
7a5695e3-dde1,1125091,017-EVOTECH-01,7,6454,BR,81a061c0-9207
57ac2b9f-ff1b,9912274,007-TYVEK-01,9,3879,MX,fd669323-7cde
8a273eaa-4690,7299090,021-CIDEZYME-01,8,840,BR,ca6783f6-8fd3
711629c0-27c3,9562499,013-SEALSURE-01,2,296,CO,5871a1ed-3571
a689839f-9d81,9999397,016-AEROFLEX-01,19,7676,UY,40a8730a-90c1
b3ac3f37-3d39,8131860,003-100S-01,9,7056,PE,dd58ecbb-b374
1a10f5ea-22ec,4523035,002-NX-01,13,7865,PA,e9d55a8b-4ead
0081c57a-9685,8050314,021-CIDEZYME-01,7,735,PR,e0e2860b-d919
6a6acc2d-483a,8663995,005-APTITRH-01,17,221,PR,dc94a00f-535c
2eba6a86-f1c4,7388715,017-EVOTECH-01,11,10142,PA,bd06943c-222e
4c4c3f9c-f56c,9833313,015-VERISURE-MI,9,4626,EC,be653413-aea6
e0e9d37c-1a3f,7028596,008-CASSETTE-01,10,7850,EC,61c1499b-6097
43280ff5-faed,1761458,016-AEROFLEX-01,7,2828,EC,e12ac47c-e6d8
e253be2e-a951,8698565,001-100NX-01,5,4090,PA,9c31e424-8199
b807db27-5777,8282844,009-CCB-01,8,5128,BR,3b49eb75-da61
dcf651a8-a9e8,8956306,007-TYVEK-01,9,3879,CL,5c60c815-00eb
ade8056f-4b87,4823588,011-BIOTRACE-PRO,4,2976,PA,8e0e25cc-3340
ff52b10b-8e59,1465969,002-NX-01,1,605,BR,64072b53-badf
45e57eda-94be,4029285,018-ENZOL-01,12,11400,UY,3dc9a4f0-a701
74961e9f-326c,6657602,016-AEROFLEX-01,8,3232,PA,e57c09dc-3ae9
b4e7823e-d437,2175483,014-VERISURE-BD,1,794,PE,493d96a0-d94b
f98e4f20-df90,8372547,009-CCB-01,14,8974,BR,68d96080-b60d
0e14dd0a-b61d,7349548,017-EVOTECH-01,11,10142,PR,cc32c7e7-5fd2
94a1ba55-924a,3990625,014-VERISURE-BD,4,3176,MX,6b5296d0-8220
49d75c79-3a07,7465874,005-APTITRH-01,6,78,MX,9f65d4d4-12d5
f26992fa-5b20,6831421,017-EVOTECH-01,8,7376,PA,a084b692-af92
a6c4a809-61a2,3592690,014-VERISURE-BD,20,15880,PE,9b630d96-868c
ad1aaf84-51f5,8698565,007-TYVEK-01,13,5603,PE,9c31e424-8199
f2f9600a-b694,4678553,008-CASSETTE-01,19,14915,MX,6e81381b-c52e
c908d7b8-d232,5611715,008-CASSETTE-01,12,9420,BR,a9e106c8-c537
d98a6d92-5a46,9244209,004-APTITR-01,14,6006,UY,9eaa22ae-87b4
86435e7c-42f7,1018125,018-ENZOL-01,13,12350,PA,bb4fa9d0-0c2e
3fcb0415-5486,7028596,001-100NX-01,6,4908,UY,61c1499b-6097
ff6e6705-0abb,1658842,017-EVOTECH-01,14,12908,EC,0deb8dd1-6c06
1e8698fb-571e,2891051,011-BIOTRACE-PRO,11,8184,CL,25d7a24a-69a3
99ca625d-65c8,1600082,011-BIOTRACE-PRO,13,9672,CO,71587a0b-551e
1c1b3f3a-339e,1837890,011-BIOTRACE-PRO,20,14880,EC,ac967265-f9e5
c8b24595-99f6,1035901,007-TYVEK-01,11,4741,PR,0a705ec1-8326
78cb95b6-7854,5731671,004-APTITR-01,8,3432,CO,691e097d-bbc1
09a6a9cf-9394,6441943,014-VERISURE-BD,3,2382,PR,787a5cfe-2850
8fb06e5f-901a,8983788,014-VERISURE-BD,2,1588,PA,6d75f432-caa8
c24df18c-8994,8966750,021-CIDEZYME-01,17,1785,EC,741fb3d0-f2e8
c80ccb09-5801,2804296,008-CASSETTE-01,5,3925,PE,3abfaf0b-846d
1713e47e-898f,2979031,018-ENZOL-01,11,10450,MX,ed2ea917-eba2
56f56ebf-19f3,1027459,019-CIDEX-01,1,662,MX,3a873570-b3b0
de08c8c2-e19c,4923511,007-TYVEK-01,6,2586,UY,9cc03f7f-3ec0
55c4b9fc-7bd5,6391184,007-TYVEK-01,9,3879,CO,3330dea8-8383
6f5b9a34-4b18,1850761,009-CCB-01,3,1923,EC,0b8dfc31-eef2
5ddfb303-24c2,1083185,007-TYVEK-01,8,3448,MX,8389c574-75fc
73d78ef8-354c,2888839,002-NX-01,17,10285,BR,914a366b-930c
b3ba6165-8b2c,6866072,015-VERISURE-MI,18,9252,PE,a50ffc31-8417
40b94975-633f,3357143,013-SEALSURE-01,9,1332,PR,54095441-b9ec
95097209-c19e,7966351,011-BIOTRACE-PRO,15,11160,PA,d89401f0-b34e
8fcd739b-c94f,195192,011-BIOTRACE-PRO,16,11904,UY,c4f120c3-163f
3f78dd61-c672,2768009,007-TYVEK-01,12,5172,CO,4fcea17b-1ec9
95b8f8f2-af98,1205384,021-CIDEZYME-01,9,945,CL,cf175df7-8566
08bcbb5c-7ad9,7608027,021-CIDEZYME-01,20,2100,MX,b499744e-389c
7cfca6d4-134c,8282844,008-CASSETTE-01,18,14130,UY,3b49eb75-da61
b45be2ae-5f05,4576258,006-TRAYMAT-01,13,11583,BR,2038eee0-8645
73ba6c5b-d769,5458884,002-NX-01,1,605,BR,68809183-ef97
638f87eb-0b4c,7308356,002-NX-01,15,9075,CO,534d337a-c652
d20d3591-68f5,1218351,013-SEALSURE-01,18,2664,CO,fa2bd56c-92b9
c2bdc921-427e,3872437,017-EVOTECH-01,5,4610,MX,b8fe9f61-112f
4b5ab23b-d80e,2777802,005-APTITRH-01,19,247,EC,4dc9e4b0-70f8
d7bb46f6-7795,9671605,021-CIDEZYME-01,8,840,PA,679b2e8d-fa65
f1c59183-3037,3785991,017-EVOTECH-01,10,9220,PR,c184fbca-cc15
1782c2e7-e8da,4115688,003-100S-01,17,13328,PR,0090c125-5b8a
55e531e9-ad14,1035017,017-EVOTECH-01,2,1844,EC,9643fbe9-6b24
08812218-3ba5,5355592,011-BIOTRACE-PRO,15,11160,BR,7b4d1ba5-bc02
eda3badc-0a69,5809240,020-CIDEX-TS-01,16,256,PE,d237445c-1867
5688749d-fb9a,6281182,001-100NX-01,14,11452,PA,833b8702-14f5
beb3b1fb-ee19,2472473,002-NX-01,5,3025,MX,3fce2ea2-0404
fb1422bf-44e2,2474560,002-NX-01,13,7865,EC,fa347ca2-b092
1d00e644-5e0e,8348877,003-100S-01,17,13328,PA,0b1f1c27-e44f
37732eaf-0636,4978604,005-APTITRH-01,9,117,PR,520207a6-ca20
50a4d92d-2ff7,7365479,008-CASSETTE-01,14,10990,PA,3443f948-3f6f
c483cc0c-78fc,1418241,004-APTITR-01,19,8151,CO,192bfbb4-a1c7
e2561599-1ce5,2524058,012-BIOTRACE-MINI,13,1768,UY,42496a3d-5094
fdd38429-35ef,1746221,020-CIDEX-TS-01,8,128,CO,4a4ee0d7-56b2
